SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	inpo	COEXISTS_WITH	umls	dsyn	32415	18711
umls	lbpr	MEASURES	umls	bacs	25666	18659
umls	celc	LOCATION_OF	umls	bact	21802	18601
umls	bacs	PART_OF	umls	mamm	23936	18517
umls	celc	LOCATION_OF	umls	inch	22415	18462
umls	fndg	PROCESS_OF	umls	aggp	20563	18454
umls	horm	TREATS	umls	aggp	19872	18331
umls	ortf	COEXISTS_WITH	umls	orgf	25013	18276
umls	bpoc	LOCATION_OF	umls	bsoj	29427	18219
umls	dsyn	OCCURS_IN	umls	popg	30294	18170
umls	fndg	NEG_PROCESS_OF	umls	humn	29291	18104
umls	bacs	CAUSES	umls	patf	24390	18002
umls	dsyn	AFFECTS	umls	patf	32095	18002
umls	lbpr	METHOD_OF	umls	diap	27725	17967
umls	orch	AUGMENTS	umls	cell	34956	17868
umls	orch	STIMULATES	ncbigene	gngm	56837	17864
ncbigene	aapp	INTERACTS_WITH	ncbigene	aapp	37240	17848
umls	fngs	CAUSES	umls	dsyn	26041	17653
umls	lbpr	DIAGNOSES	umls	virs	25371	17622
umls	elii	PART_OF	umls	celc	18872	17599
umls	antb	TREATS	umls	mamm	21414	17563
umls	humn	LOCATION_OF	umls	cgab	25023	17533
ncbigene	gngm	INHIBITS	umls	gngm	66731	17511
umls	celc	LOCATION_OF	umls	lipd	21961	17507
umls	gngm	PART_OF	umls	virs	24803	17483
umls	orch	DISRUPTS	umls	moft	46423	17475
umls	aapp	AUGMENTS	umls	genf	29249	17464
umls	aapp	ADMINISTERED_TO	umls	cell	50523	17377
umls	phsu	INTERACTS_WITH	umls	orch	38468	17343
umls	orch	PREVENTS	umls	dsyn	43496	17316
umls	lbpr	MEASURES	umls	celf	19829	17301
umls	emst	PART_OF	umls	emst	18987	17296
umls	tisu	LOCATION_OF	umls	lipd	20187	17201
umls	orch	INTERACTS_WITH	umls	bacs	46361	17177
umls	inpo	CAUSES	umls	dsyn	33966	17107
umls	bsoj	LOCATION_OF	umls	diap	23210	17017
umls	cell	LOCATION_OF	umls	gngm	29803	16964
umls	cell	LOCATION_OF	umls	lipd	24039	16960
umls	comd	COEXISTS_WITH	umls	dsyn	24516	16933
umls	gngm	CAUSES	umls	fndg	51329	16921
ncbigene	gngm	STIMULATES	ncbigene	gngm	60640	16880
umls	medd	TREATS	umls	mamm	24987	16872
umls	medd	TREATS	umls	fndg	34720	16859
umls	celc	PART_OF	umls	fngs	18970	16855
umls	topp	USES	umls	food	22115	16846
umls	cgab	ISA	umls	cgab	18325	16735
umls	aapp	ASSOCIATED_WITH	umls	mobd	33693	16676
umls	orch	ISA	umls	bacs	18588	16658
umls	plnt	LOCATION_OF	ncbigene	aapp	39144	16647
umls	bacs	STIMULATES	umls	bacs	27111	16645
umls	tisu	LOCATION_OF	umls	inch	19980	16629
umls	dsyn	AFFECTS	umls	orgf	29854	16592
umls	orch	INHIBITS	umls	bacs	40723	16572
umls	orgf	AFFECTS	umls	orgf	22850	16559
umls	celf	PROCESS_OF	umls	bact	22620	16523
umls	emst	PART_OF	umls	fish	17218	16497
umls	fish	ISA	umls	fish	20087	16365
umls	hops	CAUSES	umls	neop	19588	16342
umls	lbpr	ISA	umls	diap	16626	16338
umls	inch	ISA	umls	elii	16810	16337
umls	topp	PREVENTS	umls	patf	32754	16330
umls	gngm	PRODUCES	umls	bacs	33035	16329
umls	bact	LOCATION_OF	umls	orch	26951	16224
umls	orch	AFFECTS	umls	celf	45102	16175
umls	aapp	PREDISPOSES	umls	patf	32037	16138
umls	orgt	LOCATION_OF	umls	lbpr	19240	16074
umls	dsyn	PREDISPOSES	umls	patf	30819	16052
umls	sosy	COEXISTS_WITH	umls	fndg	36386	16014
umls	aapp	ISA	umls	topp	18403	16013
ncbigene	aapp	PART_OF	umls	cell	28060	15968
umls	tisu	LOCATION_OF	umls	carb	18999	15837
umls	neop	CAUSES	umls	dsyn	35597	15812
umls	dsyn	PROCESS_OF	umls	emod	19849	15807
umls	carb	ISA	umls	carb	16940	15716
umls	plnt	LOCATION_OF	umls	inch	20701	15714
umls	food	CAUSES	umls	dsyn	19415	15713
umls	phsu	TREATS	umls	podg	23673	15681
umls	gngm	PART_OF	umls	cell	30235	15665
umls	bpoc	LOCATION_OF	umls	lipd	21546	15635
umls	cell	LOCATION_OF	umls	inch	21562	15600
umls	bpoc	LOCATION_OF	umls	virs	23144	15547
umls	hlca	USES	umls	medd	23365	15523
umls	phsu	INHIBITS	umls	fndg	47331	15509
umls	npop	AFFECTS	umls	npop	25726	15480
ncbigene	aapp	PART_OF	umls	bact	19741	15477
umls	topp	STIMULATES	umls	orgf	24562	15367
umls	orch	AUGMENTS	umls	bpoc	32691	15262
umls	inch	COEXISTS_WITH	umls	inch	22128	15261
umls	orch	COEXISTS_WITH	umls	phsu	34587	15195
umls	popg	ISA	umls	aggp	15074	15072
umls	topp	AFFECTS	umls	ortf	32380	14972
umls	imft	ADMINISTERED_TO	umls	humn	20259	14909
umls	topp	higher_than	umls	topp	25096	14904
umls	bdsu	PART_OF	umls	bdsu	16762	14899
umls	dsyn	PRECEDES	umls	patf	23599	14876
umls	blor	LOCATION_OF	umls	lbpr	21526	14834
umls	plnt	LOCATION_OF	umls	hops	23239	14805
ncbigene	horm	TREATS	umls	mamm	16276	14798
ncbigene	aapp	AFFECTS	umls	orgf	24679	14768
umls	moft	AFFECTS	umls	gngm	46135	14756
umls	imft	PART_OF	umls	cell	17610	14722
umls	mamm	LOCATION_OF	umls	hops	20406	14641
umls	dsyn	PREDISPOSES	umls	neop	22755	14625
umls	gngm	INHIBITS	umls	gngm	71078	14614
umls	dsyn	ISA	umls	fndg	17493	14601
umls	prog	ISA	umls	prog	15202	14573
umls	aapp	PART_OF	umls	orgm	18658	14527
umls	horm	ASSOCIATED_WITH	umls	dsyn	23819	14525
umls	phsu	ISA	umls	phsu	15654	14468
umls	hops	CAUSES	umls	dsyn	21303	14435
umls	fndg	COEXISTS_WITH	umls	sosy	32962	14335
umls	bacs	ADMINISTERED_TO	umls	cell	20685	14321
umls	bacs	AFFECTS	umls	ortf	22995	14317
umls	bsoj	LOCATION_OF	umls	anab	17118	14310
umls	gngm	STIMULATES	ncbigene	gngm	43172	14254
umls	bacs	ISA	umls	lipd	14565	14254
umls	bacs	COEXISTS_WITH	umls	inch	19451	14206
umls	inbe	ISA	umls	inbe	14290	14196
umls	lipd	AUGMENTS	umls	cell	16207	14195
umls	medd	TREATS	umls	inpo	21071	14183
umls	medd	ISA	umls	medd	15678	14182
umls	phsu	PREVENTS	umls	sosy	23892	14165
umls	fndg	CAUSES	umls	patf	30243	14131
umls	horm	INTERACTS_WITH	umls	aapp	24776	14061
umls	neop	AFFECTS	umls	neop	22998	14059
umls	lbpr	DIAGNOSES	umls	patf	26096	14059
umls	aapp	INTERACTS_WITH	umls	phsu	34378	14058
umls	popg	USES	umls	medd	18291	14008
umls	bpoc	LOCATION_OF	umls	carb	21330	13977
umls	inpo	COEXISTS_WITH	umls	inpo	22777	13917
umls	bacs	AFFECTS	umls	moft	28341	13882
umls	resa	USES	umls	chvf	14716	13856
umls	phsu	PREVENTS	umls	dsyn	27532	13825
umls	anab	PART_OF	umls	humn	16556	13815
umls	phsu	INTERACTS_WITH	umls	aapp	35880	13806
umls	moft	COEXISTS_WITH	umls	dsyn	36274	13794
umls	horm	ISA	umls	horm	14184	13712
umls	topp	AFFECTS	umls	dsyn	47427	13623
umls	neop	PROCESS_OF	umls	aggp	14618	13614
umls	aapp	INTERACTS_WITH	umls	horm	22460	13612
umls	bacs	PART_OF	umls	fngs	16994	13608
umls	patf	CAUSES	umls	orgf	16935	13588
umls	mobd	AFFECTS	umls	humn	21181	13493
umls	celf	COEXISTS_WITH	umls	orgf	19661	13453
umls	hlca	METHOD_OF	umls	topp	26198	13402
umls	biof	PROCESS_OF	umls	humn	15776	13390
umls	biof	PROCESS_OF	umls	mamm	15050	13387
umls	phsu	AFFECTS	umls	fndg	46996	13385
umls	chvf	INTERACTS_WITH	umls	enzy	15870	13370
umls	topp	USES	umls	resd	15274	13347
umls	bpoc	LOCATION_OF	umls	gngm	25169	13296
umls	aapp	AFFECTS	umls	neop	33171	13290
umls	fndg	PROCESS_OF	umls	popg	16668	13274
umls	orch	higher_than	umls	orch	31211	13264
umls	horm	STIMULATES	umls	gngm	23746	13215
umls	aapp	INHIBITS	ncbigene	gngm	50288	13214
umls	aapp	AFFECTS	umls	celc	34130	13159
umls	dsyn	PREDISPOSES	umls	fndg	30191	13157
umls	humn	LOCATION_OF	umls	hops	19211	13153
umls	mamm	LOCATION_OF	umls	lipd	15674	13146
umls	orch	INTERACTS_WITH	umls	phsu	32407	13092
umls	gngm	CAUSES	umls	orgf	28670	13045
umls	imft	PREVENTS	umls	dsyn	22532	13025
umls	inpo	CAUSES	umls	patf	21069	13009
ncbigene	aapp	compared_with	umls	aapp	24734	12916
umls	inch	ISA	umls	inch	13938	12863
umls	fndg	PREDISPOSES	umls	fndg	36346	12845
umls	orch	AUGMENTS	umls	celf	32920	12843
umls	phsu	TREATS	umls	inpo	23176	12816
umls	horm	PART_OF	umls	bpoc	14409	12813
umls	aapp	compared_with	ncbigene	aapp	23762	12781
umls	medd	TREATS	umls	patf	21004	12775
ncbigene	aapp	INTERACTS_WITH	umls	bacs	25075	12775
umls	aapp	ASSOCIATED_WITH	umls	inpo	28428	12770
umls	imft	ADMINISTERED_TO	umls	mamm	17117	12756
umls	bacs	ISA	umls	carb	12983	12748
umls	antb	CAUSES	umls	dsyn	17183	12734
umls	cell	INTERACTS_WITH	ncbigene	gngm	34477	12703
umls	cell	PART_OF	umls	amph	13733	12644
umls	patf	PREDISPOSES	umls	dsyn	22945	12642
umls	aapp	INHIBITS	umls	gngm	49788	12632
umls	orgf	PROCESS_OF	umls	bird	15860	12622
ncbigene	aapp	AFFECTS	umls	moft	24619	12591
umls	diap	DIAGNOSES	umls	cgab	21637	12557
umls	virs	PROCESS_OF	umls	bird	15131	12528
ncbigene	aapp	AUGMENTS	umls	celf	21990	12473
umls	genf	AFFECTS	umls	aapp	32855	12453
umls	orgf	AFFECTS	umls	humn	17779	12433
umls	bacs	INHIBITS	umls	bacs	22607	12431
umls	virs	CAUSES	umls	neop	14961	12424
umls	fngs	LOCATION_OF	umls	orch	22201	12423
umls	antb	ISA	umls	phsu	12766	12360
umls	topp	PREVENTS	umls	sosy	20750	12340
umls	orch	COEXISTS_WITH	umls	bacs	35318	12329
umls	diap	DIAGNOSES	umls	acab	16264	12311
umls	genf	AFFECTS	umls	genf	15837	12280
umls	elii	ISA	umls	elii	12491	12256
ncbigene	aapp	COEXISTS_WITH	umls	gngm	47012	12195
umls	hops	STIMULATES	umls	gngm	25875	12190
umls	aapp	CAUSES	umls	inpo	18168	12171
umls	patf	AFFECTS	umls	patf	18814	12159
umls	orch	STIMULATES	umls	bacs	30377	12146
umls	phsu	TREATS	umls	bact	21032	12137
umls	orgm	LOCATION_OF	umls	aapp	20361	12070
umls	horm	ADMINISTERED_TO	umls	mamm	14444	12069
umls	celc	PART_OF	umls	humn	15359	12009
umls	dsyn	ISA	umls	sosy	13121	11993
umls	bacs	AUGMENTS	umls	moft	21441	11989
umls	humn	LOCATION_OF	umls	inch	15758	11984
umls	bacs	INTERACTS_WITH	umls	orch	36156	11975
umls	resa	MEASURES	umls	aapp	20140	11932
umls	bacs	DISRUPTS	umls	celf	20927	11930
umls	orch	CAUSES	umls	comd	19911	11907
umls	aapp	TREATS	umls	mamm	17177	11907
umls	aapp	higher_than	umls	aapp	25873	11902
umls	orgt	LOCATION_OF	umls	diap	14964	11793
umls	celf	AFFECTS	umls	cell	18910	11790
umls	lbpr	MEASURES	umls	lbpr	22424	11728
umls	phsf	COEXISTS_WITH	umls	orgf	14641	11727
umls	dora	TREATS	umls	fndg	16984	11646
umls	celf	ISA	umls	celf	12314	11624
umls	gngm	compared_with	umls	gngm	21057	11623
umls	genf	ASSOCIATED_WITH	umls	genf	16323	11592
umls	orch	AFFECTS	umls	ortf	33267	11587
umls	lipd	PART_OF	umls	bact	12977	11581
umls	gngm	AUGMENTS	umls	celf	31891	11568
umls	imft	ASSOCIATED_WITH	umls	dsyn	21654	11564
umls	cell	LOCATION_OF	umls	bsoj	13723	11535
umls	hops	COEXISTS_WITH	umls	inch	14347	11509
umls	dsyn	AFFECTS	umls	ortf	26439	11472
ncbigene	gngm	PART_OF	umls	humn	24315	11453
umls	phsu	TREATS	umls	virs	18643	11371
umls	topp	AFFECTS	umls	neop	21640	11347
umls	cell	LOCATION_OF	ncbigene	gngm	21926	11338
umls	phsu	STIMULATES	umls	gngm	31677	11271
ncbigene	gngm	INTERACTS_WITH	ncbigene	aapp	36383	11231
umls	neop	PRODUCES	umls	aapp	26418	11216
umls	gngm	PART_OF	umls	euka	21734	11212
umls	celf	AFFECTS	umls	orgf	15972	11179
umls	hops	CAUSES	umls	inpo	14054	11140
umls	bdsu	ASSOCIATED_WITH	umls	fndg	19194	11085
umls	cell	LOCATION_OF	umls	strd	15590	11043
umls	dsyn	CAUSES	umls	hlca	17684	11040
umls	gngm	AFFECTS	umls	genf	25036	11038
umls	imft	ASSOCIATED_WITH	umls	neop	16016	11035
umls	orgf	COEXISTS_WITH	umls	ortf	16518	11016
umls	orch	NEG_TREATS	umls	bact	16042	10975
umls	npop	AFFECTS	umls	orgf	16426	10945
umls	aapp	AFFECTS	umls	biof	23245	10887
umls	orch	ISA	umls	chem	13691	10886
umls	orch	ISA	umls	hops	12118	10875
umls	antb	compared_with	umls	antb	15509	10819
umls	nusq	COEXISTS_WITH	umls	gngm	19209	10810
umls	aapp	INTERACTS_WITH	umls	bact	24117	10792
umls	orgf	PROCESS_OF	umls	euka	16486	10772
umls	antb	TREATS	umls	aggp	11843	10743
umls	tisu	LOCATION_OF	umls	hops	14637	10741
umls	orgf	PRECEDES	umls	orgf	12981	10740
umls	cell	LOCATION_OF	umls	carb	17424	10735
umls	horm	AFFECTS	umls	orgf	13250	10716
umls	mbrt	METHOD_OF	umls	topp	12951	10641
umls	phsu	AFFECTS	umls	moft	36508	10621
umls	bact	LOCATION_OF	ncbigene	aapp	23163	10612
umls	aapp	INTERACTS_WITH	umls	cell	18781	10603
umls	lbpr	USES	umls	resd	11917	10589
umls	aggp	USES	umls	medd	13068	10552
umls	bacs	INTERACTS_WITH	ncbigene	aapp	21663	10546
umls	nusq	ASSOCIATED_WITH	umls	dsyn	15195	10471
umls	celf	AFFECTS	umls	patf	14962	10462
umls	bacs	CAUSES	umls	comd	12764	10461
umls	genf	COEXISTS_WITH	umls	celf	15215	10456
umls	aapp	COEXISTS_WITH	umls	phsu	24897	10453
umls	patf	ISA	umls	patf	11265	10410
ncbigene	gngm	PART_OF	umls	neop	19463	10407
umls	amph	ISA	umls	amph	11505	10388
umls	lbpr	MEASURES	umls	orch	23914	10386
umls	patf	AFFECTS	umls	dsyn	22814	10373
umls	orch	INHIBITS	umls	orch	46302	10346
umls	bird	ISA	umls	bird	12499	10337
umls	topp	PREDISPOSES	umls	dsyn	28991	10326
umls	aapp	AFFECTS	umls	bdsy	20687	10301
umls	orch	compared_with	umls	topp	19591	10296
umls	bpoc	LOCATION_OF	ncbigene	gngm	22448	10264
umls	orch	CAUSES	umls	mobd	15637	10260
umls	orch	PREVENTS	umls	patf	26309	10258
umls	sosy	PROCESS_OF	umls	aggp	10715	10241
ncbigene	gngm	PART_OF	umls	bact	18698	10195
umls	orch	TREATS	umls	inpo	26163	10195
umls	rept	ISA	umls	rept	12136	10183
umls	gngm	AFFECTS	umls	orgf	26964	10183
umls	aapp	PREDISPOSES	umls	neop	29736	10158
umls	gngm	ISA	umls	gngm	10762	10151
ncbigene	gngm	PART_OF	umls	cell	23600	10148
umls	sosy	COEXISTS_WITH	umls	sosy	19521	10099
ncbigene	gngm	INTERACTS_WITH	ncbigene	gngm	55744	10094
umls	mamm	LOCATION_OF	umls	elii	12757	10087
umls	lipd	PART_OF	umls	celc	11454	10067
umls	tisu	LOCATION_OF	umls	bacs	11913	10013
umls	dsyn	PROCESS_OF	umls	euka	15650	10007
ncbigene	gngm	INHIBITS	ncbigene	gngm	44206	9975
umls	nusq	COEXISTS_WITH	umls	bacs	11050	9947
umls	hlca	TREATS	umls	patf	16551	9933
ncbigene	gngm	INTERACTS_WITH	umls	bacs	29235	9910
umls	aapp	AFFECTS	umls	tisu	22857	9904
umls	bact	PRODUCES	umls	bacs	14627	9863
umls	genf	PROCESS_OF	umls	fngs	12476	9857
umls	celc	LOCATION_OF	umls	virs	13842	9856
umls	nusq	PART_OF	umls	virs	12220	9830
ncbigene	aapp	INTERACTS_WITH	ncbigene	gngm	31299	9825
umls	orgm	CAUSES	umls	dsyn	12980	9822
umls	orch	ISA	umls	antb	10628	9821
umls	lbpr	MEASURES	umls	bdsu	13670	9794
umls	celc	PART_OF	umls	virs	12687	9756
umls	bacs	INHIBITS	ncbigene	gngm	27728	9627
umls	fndg	PREDISPOSES	umls	neop	19644	9621
ncbigene	aapp	PART_OF	umls	humn	15385	9596
umls	patf	ISA	umls	dsyn	10730	9587
umls	orgf	AFFECTS	umls	orga	12650	9582
umls	prog	DIAGNOSES	umls	neop	15298	9570
umls	phsu	ADMINISTERED_TO	umls	mamm	14996	9565
umls	bacs	ISA	umls	nnon	9897	9558
umls	hlca	TREATS	umls	sosy	15549	9541
umls	tisu	LOCATION_OF	umls	strd	11773	9538
umls	bacs	DISRUPTS	umls	orgf	13395	9509
umls	gngm	PART_OF	umls	fish	22581	9507
umls	humn	LOCATION_OF	umls	anab	13190	9484
umls	emst	LOCATION_OF	ncbigene	aapp	25750	9468
umls	neop	PROCESS_OF	umls	popg	11268	9449
umls	bacs	PREDISPOSES	umls	dsyn	16928	9448
umls	phsu	AUGMENTS	umls	moft	25594	9429
umls	dsyn	COEXISTS_WITH	umls	mobd	19674	9399
umls	topp	TREATS	umls	bact	14617	9376
umls	gngm	DISRUPTS	umls	celf	29561	9374
umls	bacs	CAUSES	umls	fndg	17838	9360
umls	bpoc	PRODUCES	umls	aapp	28211	9357
umls	elii	PART_OF	umls	humn	10627	9320
umls	medd	TREATS	umls	neop	18308	9281
umls	orch	ISA	umls	chvf	11717	9274
umls	celc	LOCATION_OF	umls	bsoj	10803	9240
umls	hops	CAUSES	umls	comd	11806	9239
umls	tisu	NEG_PART_OF	umls	neop	9689	9239
umls	mnob	ISA	umls	mnob	10031	9227
umls	diap	DIAGNOSES	umls	mobd	14550	9221
umls	gngm	INTERACTS_WITH	umls	gngm	58233	9215
umls	aapp	INTERACTS_WITH	umls	nnon	22176	9210
umls	prog	USES	umls	medd	16269	9208
umls	celf	AFFECTS	umls	bacs	21724	9205
ncbigene	aapp	LOCATION_OF	umls	genf	12112	9195
umls	aapp	INTERACTS_WITH	umls	imft	16296	9182
umls	gngm	AFFECTS	umls	moft	31883	9181
umls	hops	ASSOCIATED_WITH	umls	neop	12945	9181
umls	aapp	INTERACTS_WITH	umls	nsba	12886	9137
umls	emst	PART_OF	umls	humn	10117	9124
umls	celf	AFFECTS	umls	neop	12908	9120
umls	nusq	ASSOCIATED_WITH	umls	neop	15038	9088
umls	neop	AFFECTS	umls	humn	14885	9080
umls	cell	LOCATION_OF	umls	diap	14933	9053
umls	topp	PREVENTS	umls	inpo	16235	9047
umls	phsu	CAUSES	umls	dsyn	18228	9045
umls	orch	AFFECTS	umls	dsyn	42723	9038
ncbigene	gngm	AUGMENTS	umls	celf	23943	9027
umls	bacs	ISA	umls	topp	9397	9007
umls	horm	INTERACTS_WITH	umls	horm	10453	8998
umls	antb	TREATS	umls	neop	12224	8989
umls	gngm	PART_OF	umls	fngs	12787	8975
umls	bacs	AFFECTS	umls	bpoc	18209	8970
umls	fngs	LOCATION_OF	umls	bacs	14038	8967
umls	humn	LOCATION_OF	umls	elii	12383	8964
umls	aapp	INTERACTS_WITH	umls	carb	17874	8954
umls	cell	LOCATION_OF	umls	hops	17413	8954
umls	bacs	AFFECTS	umls	patf	13784	8953
umls	neop	CAUSES	umls	neop	17752	8938
umls	bsoj	LOCATION_OF	umls	celc	11188	8874
umls	lipd	PART_OF	umls	bpoc	10885	8790
umls	horm	TREATS	umls	neop	13576	8777
umls	aapp	COEXISTS_WITH	umls	orch	47610	8732
umls	lipd	ISA	umls	bacs	9396	8717
umls	bacs	AFFECTS	umls	cell	17843	8697
umls	hops	ADMINISTERED_TO	umls	mamm	11580	8695
umls	lipd	CAUSES	umls	patf	9600	8658
umls	horm	ADMINISTERED_TO	umls	humn	10966	8657
ncbigene	gngm	DISRUPTS	umls	celf	25192	8651
umls	topp	compared_with	umls	medd	16369	8650
umls	aapp	AUGMENTS	umls	phsf	15144	8623
umls	ortf	COEXISTS_WITH	umls	ortf	14400	8599
umls	diap	DIAGNOSES	umls	sosy	15071	8595
umls	nsba	ISA	umls	nsba	8646	8592
umls	aapp	CAUSES	umls	comd	14788	8559
umls	genf	AFFECTS	umls	celf	13022	8558
umls	horm	ISA	umls	topp	8766	8550
umls	aapp	DISRUPTS	umls	cell	27969	8542
umls	bacs	PREVENTS	umls	dsyn	23824	8539
umls	tisu	LOCATION_OF	umls	gngm	15153	8483
umls	aapp	NEG_PART_OF	umls	mamm	12907	8448
umls	mamm	LOCATION_OF	umls	carb	10892	8446
umls	neop	OCCURS_IN	umls	popg	12125	8436
umls	mobd	PROCESS_OF	umls	popg	9777	8412
umls	cell	LOCATION_OF	umls	bact	12696	8406
umls	acab	COEXISTS_WITH	umls	dsyn	15438	8389
umls	bacs	ISA	umls	chvs	8498	8368
umls	famg	ISA	umls	famg	8566	8361
ncbigene	aapp	COEXISTS_WITH	ncbigene	gngm	29274	8360
umls	moft	CAUSES	umls	celf	13101	8349
ncbigene	aapp	DISRUPTS	umls	celf	17734	8345
umls	bacs	COEXISTS_WITH	umls	orch	27306	8324
umls	aapp	INTERACTS_WITH	umls	lipd	15723	8296
umls	celc	PART_OF	umls	neop	12409	8294
umls	carb	CAUSES	umls	dsyn	10040	8287
umls	gngm	INTERACTS_WITH	umls	bacs	23332	8276
umls	edac	ISA	umls	edac	8442	8262
umls	topp	USES	umls	orch	11560	8260
umls	genf	COEXISTS_WITH	umls	orgf	11756	8246
umls	phsu	compared_with	umls	phsu	10937	8231
umls	bacs	CAUSES	umls	inpo	10460	8229
umls	nnon	INTERACTS_WITH	umls	aapp	23243	8219
umls	bacs	AFFECTS	umls	phsf	12135	8209
umls	aapp	PRODUCES	umls	inch	11907	8193
umls	menp	PROCESS_OF	umls	aggp	8552	8184
umls	bacs	ISA	umls	phsu	8773	8180
umls	emst	PART_OF	umls	amph	8617	8163
umls	prog	DIAGNOSES	umls	mobd	12572	8154
umls	orgm	ASSOCIATED_WITH	umls	dsyn	11920	8119
umls	acab	PART_OF	umls	neop	9736	8110
umls	aapp	TREATS	umls	dsyn	12063	8101
umls	hops	CAUSES	umls	patf	12200	8098
umls	fndg	ISA	umls	fndg	9046	8088
umls	orga	PREDISPOSES	umls	dsyn	14110	8085
umls	phsu	PREVENTS	umls	patf	15158	8072
ncbigene	gngm	PRODUCES	umls	aapp	35177	8071
ncbigene	gngm	AFFECTS	umls	genf	22486	8070
umls	horm	CAUSES	umls	dsyn	11234	8028
umls	aapp	ASSOCIATED_WITH	umls	sosy	22157	8007
ncbigene	gngm	AFFECTS	umls	moft	24734	7993
umls	nusq	PART_OF	umls	celc	8917	7952
umls	cell	PART_OF	umls	fish	10897	7943
umls	mbrt	METHOD_OF	umls	mbrt	9540	7926
umls	antb	CAUSES	umls	inpo	8616	7912
umls	dsyn	COEXISTS_WITH	umls	sosy	24264	7911
umls	virs	COEXISTS_WITH	umls	dsyn	15269	7896
umls	sosy	ISA	umls	dsyn	8896	7893
umls	sosy	ISA	umls	sosy	8606	7886
umls	orch	ISA	umls	chvs	8663	7823
umls	gngm	CAUSES	umls	dsyn	27689	7822
umls	orch	AUGMENTS	umls	ortf	19350	7818
umls	genf	AFFECTS	umls	neop	11498	7816
umls	inch	CAUSES	umls	inpo	9019	7810
ncbigene	aapp	AFFECTS	umls	genf	14070	7799
ncbigene	aapp	ASSOCIATED_WITH	umls	patf	18349	7781
umls	lipd	ISA	umls	lipd	8529	7771
umls	mbrt	USES	umls	lbpr	10200	7770
umls	phsu	INHIBITS	umls	ortf	16787	7749
umls	bsoj	LOCATION_OF	umls	sosy	10604	7730
umls	orch	AFFECTS	umls	bpoc	29553	7728
umls	imft	PART_OF	umls	bact	10209	7727
umls	medd	TREATS	umls	popg	12821	7719
ncbigene	aapp	AFFECTS	umls	fndg	25731	7692
umls	bact	CAUSES	umls	patf	11547	7687
umls	elii	PART_OF	umls	bpoc	10411	7660
umls	hops	INHIBITS	umls	gngm	18248	7650
umls	elii	PART_OF	umls	tisu	8359	7649
ncbigene	gngm	INTERACTS_WITH	umls	gngm	32157	7642
umls	lipd	AUGMENTS	umls	celf	10000	7639
umls	orch	INHIBITS	umls	ortf	23854	7631
umls	mamm	LOCATION_OF	umls	inch	10502	7631
umls	bsoj	LOCATION_OF	umls	acab	9659	7600
umls	patf	AFFECTS	umls	orgf	12514	7586
umls	anst	PART_OF	umls	humn	8048	7574
umls	virs	LOCATION_OF	umls	aapp	20692	7561
umls	gngm	INTERACTS_WITH	ncbigene	aapp	26583	7555
umls	anim	LOCATION_OF	umls	aapp	15185	7546
umls	fngs	LOCATION_OF	ncbigene	aapp	16134	7535
umls	tisu	LOCATION_OF	umls	bact	10623	7531
ncbigene	bacs	PART_OF	ncbigene	aapp	13415	7525
umls	imft	PART_OF	umls	mamm	9445	7496
umls	celf	COEXISTS_WITH	umls	ortf	12579	7474
umls	orgf	ASSOCIATED_WITH	umls	sosy	12377	7469
umls	elii	AUGMENTS	umls	celf	9845	7469
umls	menp	NEG_PROCESS_OF	umls	humn	12763	7465
umls	nnon	ISA	umls	bacs	8058	7455
umls	nnon	AFFECTS	umls	genf	9355	7453
umls	neop	ISA	umls	dsyn	8815	7406
umls	lbpr	MEASURES	umls	genf	8442	7390
umls	fndg	PREDISPOSES	umls	patf	19100	7369
umls	celf	AFFECTS	umls	dsyn	16905	7367
umls	topp	NEG_TREATS	umls	neop	14346	7352
ncbigene	horm	TREATS	umls	dsyn	10668	7346
umls	inch	CAUSES	umls	comd	8309	7345
umls	imft	PART_OF	umls	celc	9084	7322
umls	topp	TREATS	umls	virs	11343	7290
umls	lbpr	DIAGNOSES	umls	comd	10299	7289
umls	aapp	COEXISTS_WITH	umls	aapp	23147	7235
umls	bacs	PART_OF	umls	orgm	8296	7225
umls	cgab	COEXISTS_WITH	umls	dsyn	18225	7223
umls	nsba	PART_OF	umls	celc	7500	7213
umls	aapp	AUGMENTS	umls	tisu	18202	7203
ncbigene	gngm	AFFECTS	umls	orgf	22537	7200
umls	tisu	LOCATION_OF	umls	virs	10282	7184
umls	orgf	ISA	umls	orgf	7438	7181
umls	gngm	PRODUCES	ncbigene	aapp	30094	7177
umls	phsu	AFFECTS	umls	orgf	12381	7173
umls	topp	TREATS	umls	famg	11265	7165
umls	celc	PART_OF	umls	orgm	7862	7163
umls	bpoc	LOCATION_OF	umls	nsba	7870	7159
umls	strd	ASSOCIATED_WITH	umls	dsyn	11728	7157
umls	aapp	INTERACTS_WITH	umls	elii	15686	7151
umls	orgf	AFFECTS	umls	celf	11724	7117
umls	topp	AFFECTS	umls	celf	14752	7117
umls	cgab	ISA	umls	dsyn	8487	7085
umls	celc	AFFECTS	umls	orgf	10927	7070
umls	orch	COEXISTS_WITH	umls	aapp	41128	7068
umls	nnon	ADMINISTERED_TO	umls	cell	9892	7055
