SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	inpo	COEXISTS_WITH	umls	dsyn	30418	17463
umls	celc	LOCATION_OF	umls	lipd	21961	17460
umls	dsyn	AFFECTS	umls	fndg	49285	17217
umls	bacs	CAUSES	umls	patf	23328	17204
umls	ortf	COEXISTS_WITH	umls	orgf	23563	17157
umls	tisu	LOCATION_OF	umls	lipd	20187	17151
umls	celc	LOCATION_OF	umls	inch	20851	17095
umls	aapp	AUGMENTS	umls	genf	28317	17056
ncbigene	gngm	INHIBITS	umls	gngm	65083	16967
umls	orch	AUGMENTS	umls	orgf	31807	16918
umls	cell	LOCATION_OF	umls	lipd	24039	16882
umls	aapp	ADMINISTERED_TO	umls	cell	48580	16822
umls	dsyn	OCCURS_IN	umls	popg	28206	16805
umls	antb	TREATS	umls	mamm	20553	16800
umls	hcro	LOCATION_OF	umls	lbpr	24468	16798
umls	fndg	NEG_PROCESS_OF	umls	humn	26928	16718
umls	cgab	ISA	umls	cgab	18302	16718
umls	orch	DISRUPTS	umls	moft	43654	16702
umls	lbpr	METHOD_OF	umls	diap	25831	16695
umls	phsu	INTERACTS_WITH	umls	orch	36922	16667
umls	orch	ISA	umls	bacs	18588	16658
umls	lbpr	DIAGNOSES	umls	virs	23961	16643
umls	humn	LOCATION_OF	umls	cgab	23550	16515
umls	emst	PART_OF	umls	emst	18172	16514
umls	dsyn	AFFECTS	umls	patf	29450	16501
umls	fngs	CAUSES	umls	dsyn	24453	16463
umls	fish	ISA	umls	fish	20087	16369
umls	lbpr	ISA	umls	diap	16626	16338
umls	inch	ISA	umls	elii	16810	16337
umls	elii	PART_OF	umls	celc	17508	16261
umls	fndg	PROCESS_OF	umls	aggp	18132	16235
umls	lbpr	MEASURES	umls	celf	18606	16217
umls	bsoj	LOCATION_OF	umls	diap	22067	16207
umls	celc	PART_OF	umls	fngs	18213	16162
umls	bacs	STIMULATES	umls	bacs	26294	16127
umls	orch	INTERACTS_WITH	umls	bacs	43776	16117
umls	medd	TREATS	umls	mamm	23890	16071
umls	orch	STIMULATES	ncbigene	gngm	52193	16049
umls	aapp	ISA	umls	topp	18403	16013
ncbigene	gngm	STIMULATES	ncbigene	gngm	58773	15995
umls	gngm	PART_OF	umls	virs	22698	15956
umls	orch	INHIBITS	umls	bacs	39051	15913
umls	orch	PREVENTS	umls	dsyn	40065	15906
umls	hops	CAUSES	umls	neop	19038	15865
umls	tisu	LOCATION_OF	umls	inch	19077	15844
umls	inpo	CAUSES	umls	dsyn	31676	15765
ncbigene	aapp	INTERACTS_WITH	ncbigene	aapp	33056	15762
umls	tisu	LOCATION_OF	umls	carb	18932	15745
umls	carb	ISA	umls	carb	16867	15650
umls	gngm	PRODUCES	umls	bacs	31527	15647
umls	cell	LOCATION_OF	umls	gngm	26753	15593
umls	orgt	LOCATION_OF	umls	lbpr	18555	15576
umls	bpoc	LOCATION_OF	umls	lipd	21546	15570
umls	comd	COEXISTS_WITH	umls	dsyn	22576	15507
umls	celf	PROCESS_OF	umls	bact	21062	15328
umls	bact	LOCATION_OF	umls	orch	25184	15323
ncbigene	aapp	PART_OF	umls	bact	19385	15308
umls	orch	AUGMENTS	umls	cell	31077	15255
umls	cell	LOCATION_OF	umls	inch	20830	15076
umls	popg	ISA	umls	aggp	15074	15072
umls	aapp	ASSOCIATED_WITH	umls	mobd	30812	15025
umls	topp	USES	umls	food	19826	15019
umls	emst	PART_OF	umls	fish	15723	15015
umls	orgf	AFFECTS	umls	orgf	20855	15001
umls	medd	TREATS	umls	fndg	31032	14994
umls	dsyn	AFFECTS	umls	orgf	27227	14976
umls	orch	AFFECTS	umls	celf	41396	14892
umls	food	CAUSES	umls	dsyn	18311	14875
umls	neop	CAUSES	umls	dsyn	33412	14851
umls	aapp	PREDISPOSES	umls	patf	29443	14816
umls	gngm	CAUSES	umls	fndg	43862	14815
ncbigene	aapp	PART_OF	umls	cell	25846	14758
umls	orch	COEXISTS_WITH	umls	phsu	32979	14694
umls	gngm	PART_OF	umls	bact	22053	14680
umls	plnt	LOCATION_OF	umls	inch	19180	14605
umls	dsyn	ISA	umls	fndg	17492	14601
umls	prog	ISA	umls	prog	15202	14573
umls	dsyn	PREDISPOSES	umls	patf	28041	14535
umls	bpoc	LOCATION_OF	umls	virs	21686	14472
umls	phsu	ISA	umls	phsu	15654	14468
umls	topp	PREVENTS	umls	patf	29441	14445
umls	phsu	INHIBITS	umls	fndg	43063	14280
umls	topp	STIMULATES	umls	orgf	22774	14259
umls	bacs	ISA	umls	lipd	14565	14254
umls	phsu	TREATS	umls	podg	21733	14233
umls	inbe	ISA	umls	inbe	14290	14196
umls	medd	ISA	umls	medd	15678	14182
umls	lipd	AUGMENTS	umls	cell	16207	14166
umls	mamm	LOCATION_OF	umls	hops	19767	14142
umls	imft	PART_OF	umls	cell	16759	13960
umls	sosy	COEXISTS_WITH	umls	fndg	32196	13913
umls	dsyn	PRECEDES	umls	patf	22133	13896
umls	topp	higher_than	umls	topp	23416	13859
umls	orch	AUGMENTS	umls	bpoc	30412	13851
umls	bpoc	LOCATION_OF	umls	carb	21168	13845
umls	gngm	PART_OF	umls	cell	26780	13845
umls	hlca	USES	umls	medd	20980	13801
umls	bacs	ADMINISTERED_TO	umls	cell	19954	13775
umls	moft	AFFECTS	umls	gngm	42342	13768
umls	bdsu	PART_OF	umls	bdsu	15540	13763
umls	bsoj	LOCATION_OF	umls	anab	16463	13756
umls	inch	COEXISTS_WITH	umls	inch	20203	13741
umls	blor	LOCATION_OF	umls	lbpr	20058	13733
umls	aapp	PART_OF	umls	orgm	17537	13725
umls	horm	INTERACTS_WITH	umls	aapp	24209	13715
umls	horm	ISA	umls	horm	14184	13712
umls	topp	AFFECTS	umls	ortf	29934	13676
umls	horm	ASSOCIATED_WITH	umls	dsyn	22392	13547
umls	dsyn	PREDISPOSES	umls	neop	21042	13523
umls	plnt	LOCATION_OF	umls	hops	21348	13504
ncbigene	horm	TREATS	umls	mamm	14797	13427
umls	bacs	AFFECTS	umls	ortf	21683	13423
umls	imft	ADMINISTERED_TO	umls	humn	18241	13303
umls	aapp	INTERACTS_WITH	umls	horm	21904	13302
umls	phsu	INTERACTS_WITH	umls	aapp	34439	13275
umls	bacs	COEXISTS_WITH	umls	inch	18282	13260
umls	gngm	STIMULATES	ncbigene	gngm	39069	13260
umls	inpo	COEXISTS_WITH	umls	inpo	21591	13256
umls	resa	USES	umls	chvf	14011	13214
umls	phsu	PREVENTS	umls	sosy	22356	13212
umls	hops	CAUSES	umls	dsyn	19697	13206
umls	aapp	INTERACTS_WITH	umls	phsu	32665	13202
umls	mamm	LOCATION_OF	umls	lipd	15674	13113
umls	phsu	PREVENTS	umls	dsyn	26034	13037
umls	chvf	INTERACTS_WITH	umls	enzy	15479	13035
umls	npop	AFFECTS	umls	npop	22343	12996
umls	medd	TREATS	umls	inpo	19385	12944
umls	gngm	INHIBITS	umls	gngm	61084	12902
umls	horm	STIMULATES	umls	gngm	23019	12874
umls	inch	ISA	umls	inch	13938	12863
umls	plnt	LOCATION_OF	ncbigene	aapp	34237	12800
umls	bacs	ISA	umls	carb	12983	12748
umls	aapp	INHIBITS	ncbigene	gngm	49216	12737
umls	celf	COEXISTS_WITH	umls	orgf	18549	12731
umls	orch	higher_than	umls	orch	30028	12635
umls	topp	USES	umls	resd	14514	12613
umls	neop	AFFECTS	umls	neop	21070	12599
umls	anab	PART_OF	umls	humn	15085	12595
umls	bacs	AFFECTS	umls	moft	26157	12585
umls	moft	COEXISTS_WITH	umls	dsyn	33369	12585
umls	fndg	CAUSES	umls	patf	26741	12571
umls	orch	INTERACTS_WITH	umls	phsu	31118	12536
umls	cell	PART_OF	umls	amph	13585	12521
umls	aapp	AFFECTS	umls	celc	32445	12485
ncbigene	aapp	AFFECTS	umls	orgf	21511	12463
umls	neop	PROCESS_OF	umls	aggp	13416	12453
umls	patf	CAUSES	umls	orgf	15593	12440
umls	aapp	AFFECTS	umls	neop	30876	12439
umls	imft	ADMINISTERED_TO	umls	mamm	16643	12427
umls	biof	PROCESS_OF	umls	mamm	13958	12415
umls	gngm	CAUSES	umls	orgf	26775	12362
umls	antb	ISA	umls	phsu	12766	12360
umls	fndg	COEXISTS_WITH	umls	sosy	29029	12360
umls	bacs	PART_OF	umls	fngs	15404	12271
umls	elii	ISA	umls	elii	12491	12256
umls	topp	AFFECTS	umls	dsyn	43762	12245
umls	bpoc	LOCATION_OF	umls	gngm	22736	12155
umls	hlca	METHOD_OF	umls	topp	23545	12121
umls	aapp	ASSOCIATED_WITH	umls	inpo	26861	12100
umls	inpo	CAUSES	umls	patf	19586	12072
umls	lbpr	DIAGNOSES	umls	patf	23198	12067
umls	fndg	PROCESS_OF	umls	popg	15246	12048
umls	dsyn	ISA	umls	sosy	13121	11993
umls	bacs	INHIBITS	umls	bacs	21812	11934
umls	phsu	TREATS	umls	inpo	21698	11925
umls	horm	ADMINISTERED_TO	umls	mamm	14235	11901
umls	biof	PROCESS_OF	umls	humn	14061	11876
umls	hops	STIMULATES	umls	gngm	24953	11861
umls	antb	CAUSES	umls	dsyn	16091	11855
umls	imft	PREVENTS	umls	dsyn	20738	11847
umls	genf	AFFECTS	umls	aapp	31140	11839
umls	horm	PART_OF	umls	bpoc	13385	11836
umls	virs	CAUSES	umls	neop	14283	11815
umls	humn	LOCATION_OF	umls	hops	17464	11786
umls	virs	PROCESS_OF	umls	bird	14190	11764
umls	diap	DIAGNOSES	umls	cgab	20272	11751
umls	mobd	AFFECTS	umls	humn	18805	11740
umls	popg	USES	umls	medd	15624	11732
ncbigene	aapp	compared_with	umls	aapp	22551	11731
umls	orch	AUGMENTS	umls	celf	29682	11652
umls	celf	ISA	umls	celf	12314	11624
umls	aapp	higher_than	umls	aapp	25238	11592
umls	aapp	CAUSES	umls	inpo	17197	11583
umls	lipd	PART_OF	umls	bact	12977	11581
umls	aapp	compared_with	ncbigene	aapp	21747	11528
umls	orch	STIMULATES	umls	bacs	28764	11527
umls	patf	PREDISPOSES	umls	dsyn	20968	11518
umls	genf	AFFECTS	umls	genf	14842	11518
umls	dsyn	PROCESS_OF	umls	emod	15127	11498
umls	dsyn	PREDISPOSES	umls	fndg	26067	11494
umls	aapp	INHIBITS	umls	gngm	44444	11475
umls	diap	DIAGNOSES	umls	acab	15281	11456
umls	aapp	TREATS	umls	mamm	16527	11442
umls	medd	TREATS	umls	patf	19093	11372
umls	bacs	AUGMENTS	umls	moft	20223	11352
umls	phsu	TREATS	umls	bact	19726	11336
umls	phsu	AFFECTS	umls	fndg	41406	11303
ncbigene	aapp	AFFECTS	umls	moft	22020	11260
umls	bacs	DISRUPTS	umls	celf	19752	11233
umls	orgf	AFFECTS	umls	humn	16114	11185
umls	orch	COEXISTS_WITH	umls	bacs	33036	11178
umls	humn	LOCATION_OF	umls	inch	14630	11143
umls	orgf	PROCESS_OF	umls	bird	14110	11103
umls	cell	LOCATION_OF	umls	bsoj	13202	11101
umls	genf	ASSOCIATED_WITH	umls	genf	15544	11084
ncbigene	gngm	PART_OF	umls	humn	23527	11074
ncbigene	aapp	INTERACTS_WITH	umls	bacs	22434	11063
umls	patf	AFFECTS	umls	patf	17203	11063
umls	cell	INTERACTS_WITH	ncbigene	gngm	31515	11063
umls	phsf	COEXISTS_WITH	umls	orgf	13771	11057
umls	cell	LOCATION_OF	umls	strd	15590	11005
umls	celf	AFFECTS	umls	cell	17625	10990
umls	bacs	INTERACTS_WITH	umls	orch	33627	10905
umls	orch	ISA	umls	chem	13691	10886
umls	orch	ISA	umls	hops	12118	10875
umls	imft	ASSOCIATED_WITH	umls	dsyn	20311	10863
umls	phsu	STIMULATES	umls	gngm	30250	10842
umls	neop	PRODUCES	umls	aapp	25541	10827
umls	topp	PREVENTS	umls	sosy	18491	10802
ncbigene	aapp	AUGMENTS	umls	celf	19337	10761
umls	lbpr	MEASURES	umls	lbpr	20781	10754
umls	hops	COEXISTS_WITH	umls	inch	13439	10717
umls	cell	LOCATION_OF	ncbigene	gngm	20907	10689
umls	topp	AFFECTS	umls	neop	20095	10644
umls	orch	AFFECTS	umls	ortf	30848	10640
umls	orch	CAUSES	umls	comd	18070	10638
umls	cell	LOCATION_OF	umls	carb	17296	10591
umls	orgm	LOCATION_OF	umls	aapp	18076	10524
umls	dora	TREATS	umls	fndg	15256	10498
umls	fngs	LOCATION_OF	umls	orch	19347	10487
ncbigene	aapp	COEXISTS_WITH	umls	gngm	41584	10482
umls	orgt	LOCATION_OF	umls	diap	13403	10463
umls	celc	PART_OF	umls	humn	13621	10462
umls	orgf	COEXISTS_WITH	umls	ortf	15602	10451
umls	tisu	LOCATION_OF	umls	hops	14135	10423
umls	patf	ISA	umls	patf	11265	10410
umls	resa	MEASURES	umls	aapp	18026	10409
umls	amph	ISA	umls	amph	11505	10392
umls	celf	AFFECTS	umls	orgf	14763	10339
umls	bird	ISA	umls	bird	12499	10337
umls	dsyn	AFFECTS	umls	ortf	24279	10334
umls	antb	compared_with	umls	antb	14941	10319
umls	bact	LOCATION_OF	ncbigene	aapp	22394	10262
umls	horm	AFFECTS	umls	orgf	12702	10258
umls	aapp	INTERACTS_WITH	umls	bact	22906	10254
umls	orch	NEG_TREATS	umls	bact	15101	10248
umls	aapp	COEXISTS_WITH	umls	phsu	23969	10189
umls	rept	ISA	umls	rept	12136	10183
umls	gngm	compared_with	umls	gngm	18004	10179
umls	aapp	INTERACTS_WITH	umls	cell	17921	10171
umls	phsu	TREATS	umls	virs	16844	10164
ncbigene	gngm	PART_OF	umls	bact	18489	10164
umls	gngm	ISA	umls	gngm	10762	10151
umls	hops	CAUSES	umls	inpo	12918	10151
ncbigene	gngm	INTERACTS_WITH	ncbigene	aapp	33839	10141
umls	orgf	PRECEDES	umls	orgf	12267	10129
umls	bdsu	ASSOCIATED_WITH	umls	fndg	17462	10129
umls	gngm	AFFECTS	umls	genf	22259	10114
umls	antb	TREATS	umls	aggp	11160	10090
umls	lipd	PART_OF	umls	celc	11454	10067
umls	gngm	AUGMENTS	umls	celf	26779	10065
ncbigene	gngm	INTERACTS_WITH	ncbigene	gngm	55516	10017
umls	lbpr	USES	umls	resd	11280	10002
umls	genf	COEXISTS_WITH	umls	celf	14376	9958
umls	mamm	LOCATION_OF	umls	elii	12437	9844
ncbigene	gngm	PART_OF	umls	cell	23097	9830
umls	orch	ISA	umls	antb	10628	9821
umls	bpoc	LOCATION_OF	ncbigene	gngm	21702	9812
ncbigene	gngm	INTERACTS_WITH	umls	bacs	28924	9784
umls	tisu	LOCATION_OF	umls	bacs	11616	9777
umls	aggp	USES	umls	medd	12190	9772
umls	orch	INHIBITS	umls	orch	43649	9772
umls	aapp	AFFECTS	umls	bdsy	19607	9764
umls	bacs	CAUSES	umls	comd	11938	9742
umls	lbpr	MEASURES	umls	orch	22507	9707
umls	dsyn	CAUSES	umls	hlca	15607	9674
umls	sosy	PROCESS_OF	umls	aggp	10133	9652
umls	celc	LOCATION_OF	umls	virs	13446	9605
umls	npop	AFFECTS	umls	orgf	14709	9605
umls	phsu	AFFECTS	umls	moft	33758	9587
umls	patf	ISA	umls	dsyn	10730	9587
umls	bacs	ISA	umls	nnon	9897	9558
umls	genf	PROCESS_OF	umls	fngs	12018	9535
umls	nusq	ASSOCIATED_WITH	umls	dsyn	13681	9533
ncbigene	gngm	INHIBITS	ncbigene	gngm	43020	9532
umls	nusq	COEXISTS_WITH	umls	bacs	10540	9513
umls	tisu	LOCATION_OF	umls	strd	11773	9494
umls	mbrt	METHOD_OF	umls	topp	11559	9492
umls	aapp	AFFECTS	umls	tisu	21854	9467
umls	lbpr	MEASURES	umls	bdsu	13104	9422
umls	aapp	PREDISPOSES	umls	neop	27421	9379
umls	topp	PREDISPOSES	umls	dsyn	26498	9372
umls	fndg	PREDISPOSES	umls	fndg	28440	9342
umls	phsu	ADMINISTERED_TO	umls	mamm	14608	9337
umls	nusq	PART_OF	umls	virs	11595	9325
umls	patf	AFFECTS	umls	dsyn	20845	9320
umls	nusq	COEXISTS_WITH	umls	gngm	16320	9319
umls	orch	CAUSES	umls	mobd	14318	9314
umls	celc	PART_OF	umls	virs	12048	9289
umls	orch	ISA	umls	chvf	11717	9274
umls	celf	AFFECTS	umls	patf	13321	9237
umls	mnob	ISA	umls	mnob	10031	9227
umls	sosy	COEXISTS_WITH	umls	sosy	18044	9204
umls	orch	TREATS	umls	inpo	23651	9180
umls	aapp	INTERACTS_WITH	umls	nsba	12886	9119
umls	gngm	PART_OF	umls	fish	21320	9118
umls	aapp	AFFECTS	umls	biof	19555	9107
umls	neop	PROCESS_OF	umls	popg	10882	9086
umls	bpoc	PRODUCES	umls	aapp	27384	9052
umls	celc	LOCATION_OF	umls	bsoj	10565	9049
umls	humn	LOCATION_OF	umls	anab	12418	9020
umls	bacs	ISA	umls	topp	9397	9007
umls	phsu	AUGMENTS	umls	moft	23977	8958
umls	bacs	INHIBITS	ncbigene	gngm	26324	8957
umls	elii	PART_OF	umls	humn	10127	8940
umls	bact	PRODUCES	umls	bacs	13394	8904
umls	bacs	DISRUPTS	umls	orgf	12600	8903
umls	orgf	AFFECTS	umls	orga	11791	8892
umls	orch	PREVENTS	umls	patf	23412	8853
umls	aapp	INTERACTS_WITH	umls	carb	17816	8847
umls	emst	LOCATION_OF	ncbigene	aapp	24737	8845
ncbigene	aapp	INTERACTS_WITH	ncbigene	gngm	29369	8834
umls	horm	INTERACTS_WITH	umls	horm	10230	8813
umls	lipd	PART_OF	umls	bpoc	10885	8790
umls	tisu	NEG_PART_OF	umls	neop	9209	8789
umls	topp	TREATS	umls	bact	13564	8755
umls	bacs	PREDISPOSES	umls	dsyn	15663	8738
umls	lipd	ISA	umls	bacs	9396	8717
umls	celf	AFFECTS	umls	bacs	20505	8711
umls	cell	LOCATION_OF	umls	hops	16858	8688
umls	lipd	CAUSES	umls	patf	9600	8652
umls	bacs	AFFECTS	umls	bpoc	17582	8638
umls	aapp	INTERACTS_WITH	umls	nnon	20781	8631
umls	prog	USES	umls	medd	15349	8628
umls	bacs	CAUSES	umls	fndg	16143	8625
umls	gngm	AFFECTS	umls	orgf	22882	8609
umls	bsoj	LOCATION_OF	umls	celc	10797	8603
umls	nsba	ISA	umls	nsba	8646	8592
umls	prog	DIAGNOSES	umls	neop	13892	8591
ncbigene	gngm	AUGMENTS	umls	celf	23249	8588
umls	phsu	CAUSES	umls	dsyn	17267	8584
umls	horm	ISA	umls	topp	8766	8550
umls	hops	ASSOCIATED_WITH	umls	neop	12092	8549
umls	topp	PREVENTS	umls	inpo	15219	8540
umls	hlca	TREATS	umls	patf	14370	8534
umls	fngs	LOCATION_OF	umls	bacs	13398	8525
umls	cell	LOCATION_OF	umls	diap	14064	8524
umls	hops	CAUSES	umls	comd	10950	8502
umls	nusq	ASSOCIATED_WITH	umls	neop	14128	8456
umls	antb	TREATS	umls	neop	11513	8453
umls	horm	TREATS	umls	neop	13103	8450
umls	mamm	LOCATION_OF	umls	carb	10886	8424
umls	hops	ADMINISTERED_TO	umls	mamm	11265	8409
umls	bacs	AFFECTS	umls	patf	12957	8397
ncbigene	gngm	DISRUPTS	umls	celf	24640	8391
umls	hlca	TREATS	umls	sosy	13858	8387
umls	dsyn	COEXISTS_WITH	umls	mobd	17846	8380
umls	bacs	ISA	umls	chvs	8498	8368
umls	famg	ISA	umls	famg	8566	8361
umls	bacs	AFFECTS	umls	cell	17137	8354
umls	horm	ADMINISTERED_TO	umls	humn	10535	8341
umls	aapp	INTERACTS_WITH	umls	imft	14982	8337
umls	diap	DIAGNOSES	umls	mobd	13215	8311
umls	neop	CAUSES	umls	neop	16614	8271
umls	humn	LOCATION_OF	umls	elii	11505	8266
umls	aapp	AUGMENTS	umls	phsf	14412	8263
umls	edac	ISA	umls	edac	8442	8262
umls	carb	CAUSES	umls	dsyn	10019	8259
umls	neop	AFFECTS	umls	humn	13561	8253
umls	aapp	NEG_PART_OF	umls	mamm	12582	8237
umls	medd	TREATS	umls	neop	16700	8234
umls	imft	ASSOCIATED_WITH	umls	neop	12834	8230
umls	aapp	INTERACTS_WITH	umls	lipd	15723	8229
ncbigene	aapp	LOCATION_OF	umls	genf	11050	8222
umls	emst	PART_OF	umls	humn	9143	8203
umls	ortf	COEXISTS_WITH	umls	ortf	13723	8195
umls	bacs	ISA	umls	phsu	8773	8180
umls	topp	compared_with	umls	medd	15335	8173
umls	aapp	DISRUPTS	umls	cell	26682	8167
umls	fndg	PREDISPOSES	umls	neop	16829	8157
umls	gngm	DISRUPTS	umls	celf	24804	8126
umls	bacs	PREVENTS	umls	dsyn	22447	8115
umls	orgm	CAUSES	umls	dsyn	10918	8094
umls	fndg	ISA	umls	fndg	9046	8088
umls	genf	AFFECTS	umls	celf	12209	8070
umls	gngm	INTERACTS_WITH	umls	gngm	46845	8067
umls	diap	DIAGNOSES	umls	sosy	14211	8047
umls	acab	COEXISTS_WITH	umls	dsyn	14850	8037
umls	neop	OCCURS_IN	umls	popg	11518	8028
umls	celf	AFFECTS	umls	neop	11473	8010
umls	orch	AFFECTS	umls	dsyn	38387	7998
umls	aapp	CAUSES	umls	comd	13795	7983
umls	cell	LOCATION_OF	umls	bact	12039	7971
umls	bacs	CAUSES	umls	inpo	10073	7970
umls	emst	PART_OF	umls	amph	8383	7943
umls	mobd	PROCESS_OF	umls	popg	9235	7912
ncbigene	gngm	AFFECTS	umls	genf	22217	7897
umls	sosy	ISA	umls	dsyn	8896	7893
umls	aapp	PRODUCES	umls	inch	11423	7889
umls	sosy	ISA	umls	sosy	8606	7886
umls	bacs	AFFECTS	umls	phsf	11571	7843
umls	orch	compared_with	umls	topp	16196	7837
umls	orch	ISA	umls	chvs	8663	7823
umls	aapp	COEXISTS_WITH	umls	orch	44156	7821
umls	acab	PART_OF	umls	neop	9395	7810
umls	bacs	INTERACTS_WITH	ncbigene	aapp	18034	7804
ncbigene	aapp	COEXISTS_WITH	ncbigene	gngm	27038	7799
umls	celc	PART_OF	umls	neop	11717	7786
umls	lipd	ISA	umls	lipd	8529	7771
umls	phsu	compared_with	umls	phsu	10339	7759
umls	genf	COEXISTS_WITH	umls	orgf	11034	7734
umls	topp	USES	umls	orch	10791	7676
umls	nnon	INTERACTS_WITH	umls	aapp	21569	7642
ncbigene	gngm	PRODUCES	umls	aapp	33513	7633
umls	lipd	AUGMENTS	umls	celf	10000	7617
ncbigene	aapp	PART_OF	umls	humn	12527	7612
umls	moft	CAUSES	umls	celf	11946	7611
umls	horm	CAUSES	umls	dsyn	10701	7610
umls	aapp	TREATS	umls	dsyn	11368	7609
umls	elii	PART_OF	umls	tisu	8249	7578
ncbigene	gngm	AFFECTS	umls	moft	23871	7549
umls	menp	PROCESS_OF	umls	aggp	7897	7546
umls	cell	PART_OF	umls	fish	10403	7540
umls	phsu	PREVENTS	umls	patf	14236	7534
umls	phsu	INHIBITS	umls	ortf	16273	7517
umls	nusq	PART_OF	umls	celc	8374	7506
ncbigene	aapp	DISRUPTS	umls	celf	16050	7503
umls	hops	CAUSES	umls	patf	11412	7496
umls	mamm	LOCATION_OF	umls	inch	10272	7466
umls	imft	PART_OF	umls	bact	9883	7456
umls	prog	DIAGNOSES	umls	mobd	11580	7456
umls	nnon	ISA	umls	bacs	8058	7455
umls	bacs	COEXISTS_WITH	umls	orch	25143	7441
ncbigene	gngm	INTERACTS_WITH	umls	gngm	30951	7427
umls	hops	INHIBITS	umls	gngm	17532	7413
umls	elii	PART_OF	umls	bpoc	10040	7409
umls	neop	ISA	umls	dsyn	8815	7406
umls	fngs	LOCATION_OF	ncbigene	aapp	15687	7395
umls	orga	PREDISPOSES	umls	dsyn	12938	7375
umls	bsoj	LOCATION_OF	umls	acab	9358	7362
umls	gngm	INTERACTS_WITH	umls	bacs	20351	7355
umls	genf	AFFECTS	umls	neop	10820	7340
umls	tisu	LOCATION_OF	umls	gngm	12927	7334
umls	imft	PART_OF	umls	mamm	9214	7323
umls	orch	INHIBITS	umls	ortf	22624	7318
ncbigene	bacs	PART_OF	ncbigene	aapp	12988	7307
umls	aapp	ASSOCIATED_WITH	umls	sosy	20601	7302
umls	orch	AFFECTS	umls	bpoc	28016	7262
umls	inch	CAUSES	umls	inpo	8371	7255
ncbigene	aapp	AFFECTS	umls	genf	13116	7248
umls	gngm	AFFECTS	umls	moft	25564	7227
umls	nsba	PART_OF	umls	celc	7500	7213
umls	orgf	ISA	umls	orgf	7438	7181
umls	virs	COEXISTS_WITH	umls	dsyn	14010	7166
umls	bpoc	LOCATION_OF	umls	nsba	7870	7152
umls	dsyn	COEXISTS_WITH	umls	sosy	22373	7150
umls	tisu	LOCATION_OF	umls	bact	10026	7147
umls	strd	ASSOCIATED_WITH	umls	dsyn	11727	7145
umls	gngm	PART_OF	umls	fngs	10419	7110
umls	orch	AUGMENTS	umls	ortf	17705	7105
umls	lbpr	MEASURES	umls	genf	8097	7085
umls	cgab	ISA	umls	dsyn	8480	7081
umls	orgf	PROCESS_OF	umls	euka	11497	7080
umls	celf	COEXISTS_WITH	umls	ortf	11793	7045
umls	anim	LOCATION_OF	umls	aapp	14364	7044
umls	gngm	PART_OF	umls	euka	14788	7029
umls	topp	NEG_TREATS	umls	neop	13647	7028
ncbigene	gngm	AFFECTS	umls	orgf	22093	7011
umls	imft	PART_OF	umls	celc	8684	6993
umls	medd	TREATS	umls	popg	11645	6983
umls	nnon	ADMINISTERED_TO	umls	cell	9668	6974
umls	bsoj	LOCATION_OF	umls	sosy	9724	6968
umls	aapp	COEXISTS_WITH	umls	aapp	22294	6956
umls	inch	ISA	umls	bacs	7178	6923
umls	mbrt	METHOD_OF	umls	mbrt	8393	6906
umls	bact	LOCATION_OF	umls	carb	9567	6900
umls	inch	CAUSES	umls	comd	7746	6858
umls	hops	ISA	umls	chem	7261	6854
umls	patf	AFFECTS	umls	orgf	11387	6845
umls	dsyn	PROCESS_OF	umls	euka	11192	6839
umls	celc	PART_OF	umls	orgm	7492	6830
umls	tisu	LOCATION_OF	umls	virs	9769	6814
umls	antb	CAUSES	umls	inpo	7480	6814
umls	lbpr	DIAGNOSES	umls	comd	9580	6811
umls	aapp	STIMULATES	umls	horm	10593	6801
umls	aapp	AUGMENTS	umls	tisu	17204	6795
umls	aapp	INTERACTS_WITH	umls	elii	14969	6785
umls	virs	LOCATION_OF	umls	aapp	18997	6785
umls	orgf	ASSOCIATED_WITH	umls	sosy	11385	6783
umls	elii	AUGMENTS	umls	celf	8918	6776
umls	topp	AFFECTS	umls	celf	13828	6742
umls	menp	NEG_PROCESS_OF	umls	humn	11698	6725
umls	mbrt	USES	umls	lbpr	8908	6719
umls	gngm	PRODUCES	ncbigene	aapp	28424	6717
umls	aapp	PRODUCES	umls	aapp	14118	6715
umls	alga	ISA	umls	alga	7587	6694
umls	topp	TREATS	umls	famg	10540	6691
umls	horm	PART_OF	umls	humn	7660	6676
umls	dsyn	COEXISTS_WITH	umls	cgab	17816	6671
umls	bact	LOCATION_OF	umls	hops	8111	6668
umls	tisu	LOCATION_OF	umls	bsoj	8899	6650
umls	orgf	AFFECTS	umls	celf	10850	6633
umls	phsu	AFFECTS	umls	orgf	11558	6622
umls	aapp	AUGMENTS	umls	npop	15950	6622
umls	lipd	STIMULATES	ncbigene	gngm	10992	6619
umls	dsyn	ISA	umls	mobd	7122	6605
umls	nnon	AFFECTS	umls	genf	8404	6592
umls	nnon	compared_with	umls	nnon	7999	6569
umls	bacs	PART_OF	umls	orgm	7525	6558
ncbigene	gngm	PART_OF	umls	fngs	11531	6558
ncbigene	horm	TREATS	umls	dsyn	9454	6557
umls	cgab	COEXISTS_WITH	umls	dsyn	16845	6542
